Date,Open,High,Low,Close,Volume,AdjustedClose
20220725,4250.000,4300.000,4250.000,4250.000,60952800,4250.000
20220726,4270.000,4350.000,4260.000,4330.000,97709800,4330.000
20220727,4380.000,4380.000,4300.000,4320.000,88570800,4320.000
20220728,4340.000,4400.000,4340.000,4360.000,136421400,4360.000
20220729,4390.000,4430.000,4340.000,4360.000,228669400,4360.000
20220801,4390.000,4410.000,4330.000,4360.000,200791700,4360.000
20220802,4360.000,4400.000,4300.000,4400.000,173931200,4400.000
20220803,4410.000,4420.000,4350.000,4380.000,103426000,4380.000
20220804,4380.000,4390.000,4350.000,4360.000,96960600,4360.000
20220805,4360.000,4400.000,4320.000,4360.000,168879400,4360.000
20220808,4360.000,4400.000,4340.000,4370.000,107242600,4370.000
20220809,4400.000,4470.000,4390.000,4410.000,181747100,4410.000
20220810,4350.000,4370.000,4300.000,4310.000,205341100,4310.000
20220811,4380.000,4410.000,4340.000,4350.000,193329000,4350.000
20220812,4340.000,4350.000,4320.000,4320.000,104325400,4320.000
20220815,4330.000,4350.000,4300.000,4300.000,135099400,4300.000
20220816,4350.000,4350.000,4270.000,4280.000,205432400,4280.000
20220818,4330.000,4340.000,4310.000,4330.000,138795300,4330.000
20220819,4340.000,4340.000,4300.000,4300.000,84509100,4300.000
20220822,4320.000,4330.000,4270.000,4270.000,121124400,4270.000
20220823,4260.000,4310.000,4260.000,4300.000,107799500,4300.000
20220824,4300.000,4330.000,4280.000,4290.000,75055900,4290.000
20220825,4280.000,4300.000,4270.000,4270.000,117653800,4270.000
20220826,4280.000,4290.000,4270.000,4270.000,87375200,4270.000
20220829,4250.000,4270.000,4220.000,4250.000,105715200,4250.000
20220830,4250.000,4300.000,4250.000,4260.000,136627300,4260.000
20220831,4250.000,4350.000,4240.000,4340.000,191475700,4340.000
20220901,4320.000,4390.000,4310.000,4390.000,139997700,4390.000
20220902,4410.000,4450.000,4380.000,4450.000,189113000,4450.000
20220905,4430.000,4600.000,4420.000,4590.000,261126600,4590.000
20220906,4670.000,4690.000,4550.000,4560.000,188117100,4560.000
20220907,4510.000,4550.000,4460.000,4460.000,212065700,4460.000
20220908,4480.000,4620.000,4480.000,4600.000,250373200,4600.000
20220909,4640.000,4640.000,4570.000,4610.000,119286700,4610.000
20220912,4610.000,4630.000,4560.000,4560.000,97988000,4560.000
20220913,4560.000,4640.000,4560.000,4580.000,141828800,4580.000
20220914,4520.000,4610.000,4510.000,4580.000,149960600,4580.000
20220915,4600.000,4700.000,4590.000,4610.000,295664100,4610.000
20220916,4610.000,4620.000,4500.000,4500.000,282492200,4500.000
20220919,4520.000,4600.000,4500.000,4570.000,134432000,4570.000
20220920,4570.000,4600.000,4490.000,4490.000,138695500,4490.000
20220921,4490.000,4550.000,4470.000,4550.000,159976900,4550.000
20220922,4500.000,4580.000,4500.000,4560.000,100425300,4560.000
20220923,4540.000,4560.000,4480.000,4480.000,139074000,4480.000
20220926,4480.000,4540.000,4410.000,4540.000,280747500,4540.000
20220927,4500.000,4550.000,4480.000,4530.000,213704600,4530.000
20220928,4510.000,4560.000,4480.000,4520.000,161815300,4520.000
20220929,4520.000,4540.000,4460.000,4480.000,169368600,4480.000
20220930,4450.000,4510.000,4410.000,4490.000,224229200,4490.000
20221003,4500.000,4550.000,4480.000,4530.000,159559600,4530.000
20221004,4560.000,4650.000,4560.000,4640.000,256367100,4640.000
20221005,4660.000,4660.000,4540.000,4540.000,182246200,4540.000
20221006,4540.000,4570.000,4510.000,4510.000,123346200,4510.000
20221007,4480.000,4490.000,4430.000,4440.000,133678600,4440.000
20221010,4420.000,4430.000,4340.000,4370.000,193923600,4370.000
20221011,4390.000,4430.000,4370.000,4430.000,133742200,4430.000
20221012,4470.000,4470.000,4400.000,4400.000,128747800,4400.000
20221013,4390.000,4420.000,4350.000,4350.000,104269900,4350.000
20221014,4380.000,4390.000,4270.000,4270.000,182095700,4270.000
20221017,4270.000,4320.000,4260.000,4300.000,145506000,4300.000
20221018,4280.000,4340.000,4280.000,4290.000,161444100,4290.000
20221019,4280.000,4340.000,4280.000,4300.000,81682300,4300.000
20221020,4280.000,4400.000,4280.000,4390.000,149521700,4390.000
20221021,4360.000,4460.000,4360.000,4430.000,165052200,4430.000
20221024,4430.000,4540.000,4430.000,4500.000,186997700,4500.000
20221025,4560.000,4610.000,4550.000,4590.000,237856900,4590.000
20221026,4600.000,4610.000,4500.000,4530.000,164992200,4530.000
20221027,4550.000,4600.000,4530.000,4600.000,131407700,4600.000
20221028,4600.000,4630.000,4560.000,4630.000,189534700,4630.000
20221031,4630.000,4680.000,4630.000,4650.000,227969800,4650.000
20221101,4690.000,4700.000,4630.000,4660.000,214442200,4660.000
20221102,4680.000,4680.000,4570.000,4610.000,145301400,4610.000
20221103,4630.000,4660.000,4590.000,4650.000,147388900,4650.000
20221104,4650.000,4660.000,4610.000,4650.000,73008300,4650.000
20221107,4650.000,4690.000,4610.000,4690.000,84930700,4690.000
20221108,4690.000,4690.000,4610.000,4620.000,81049600,4620.000
20221109,4600.000,4650.000,4600.000,4650.000,94722900,4650.000
20221110,4560.000,4580.000,4520.000,4530.000,173833100,4530.000
20221111,4620.000,4650.000,4590.000,4650.000,153238500,4650.000
